Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Service_Fiber optic,Internet Service_No,Multiple Lines_No phone service,Multiple Lines_Yes
0,0,0,0,27,1,,,,,,,1,20.25,538.2,No,0,79,5250,False,True,False,False,False,False,True,False,False
1,0,0,0,23,1,0.0,1.0,0.0,0.0,1.0,1.0,0,95.3,2192.9,No,0,68,5029,False,False,False,False,True,True,False,False,False
1,0,0,1,1,1,,,,,,,0,19.85,19.85,No,0,75,4840,False,False,False,False,True,False,True,False,False
1,0,1,0,45,1,1.0,1.0,1.0,1.0,1.0,1.0,1,84.35,3858.05,No,0,35,3403,False,True,False,False,True,False,False,False,False
0,0,1,1,39,1,,,,,,,1,19.85,854.8,No,0,72,3032,False,True,False,False,False,False,True,False,False
1,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,0.0,0,82.3,5815.15,No,0,60,4162,False,True,False,False,False,False,False,False,True
0,0,1,1,58,1,0.0,1.0,0.0,0.0,1.0,0.0,1,66.8,3970.4,No,0,70,6433,False,False,False,False,False,False,False,False,True
0,0,0,0,70,0,1.0,1.0,1.0,1.0,0.0,0.0,1,44.6,3058.15,No,0,26,4442,False,True,False,False,False,False,False,True,False
1,0,1,1,61,1,0.0,1.0,0.0,1.0,1.0,1.0,1,98.45,6145.2,No,0,64,4000,True,False,False,False,False,True,False,False,False
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,70.7,129.2,No,0,38,2388,False,False,False,False,True,True,False,False,False
0,0,1,0,46,1,,,,,,,0,24.95,1165.9,No,0,58,3979,True,False,False,False,True,False,True,False,True
0,0,0,0,48,1,1.0,0.0,1.0,1.0,1.0,1.0,1,102.5,4904.25,No,0,75,3262,False,True,True,False,False,True,False,False,False
1,0,0,0,64,1,0.0,1.0,1.0,1.0,1.0,1.0,0,86.55,5632.55,No,0,57,4934,False,True,True,False,False,False,False,False,True
1,0,1,1,72,1,,,,,,,0,24.3,1643.25,No,0,43,5160,False,True,False,False,False,False,True,False,True
0,0,1,1,12,1,0.0,0.0,1.0,0.0,1.0,0.0,1,58.35,740.55,No,0,29,5068,False,False,True,False,False,False,False,False,False
0,0,1,0,72,1,1.0,1.0,1.0,0.0,0.0,1.0,0,68.75,4888.2,No,0,52,4505,False,True,True,False,False,False,False,False,False
1,0,1,0,29,1,0.0,1.0,1.0,0.0,0.0,0.0,1,85.8,2440.25,No,0,70,2568,False,False,False,True,False,True,False,False,True
1,0,1,0,33,1,,,,,,,0,20.1,620.55,No,0,59,3636,True,False,True,False,False,False,True,False,False
0,0,0,0,1,1,,,,,,,0,20.35,20.35,No,0,72,5774,False,False,False,False,True,False,True,False,False
0,0,1,1,62,1,0.0,1.0,1.0,1.0,1.0,1.0,1,110.8,6840.95,No,0,49,4306,True,False,False,True,False,True,False,False,True
0,0,0,0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,1,82.85,319.6,No,0,80,3154,False,False,True,False,False,True,False,False,False
0,0,0,0,24,1,1.0,0.0,0.0,1.0,0.0,0.0,1,84.35,1938.05,No,0,31,2198,False,False,False,True,False,True,False,False,True
0,0,1,0,14,1,,,,,,,0,19.55,294.5,No,0,47,5620,True,False,False,False,True,False,True,False,False
1,0,0,1,3,1,,,,,,,0,19.95,58.3,No,0,77,4430,False,False,False,False,True,False,True,False,False
1,0,0,0,8,1,0.0,0.0,0.0,0.0,1.0,1.0,1,66.25,546.45,No,0,60,3026,False,False,False,True,False,False,False,False,False
0,0,0,0,35,1,,,,,,,0,23.3,797.1,No,0,78,2416,False,True,False,False,False,False,True,False,True
1,0,0,1,66,1,,,,,,,1,25.3,1673.8,No,0,56,6019,False,True,True,False,False,False,True,False,True
1,0,0,0,8,0,1.0,0.0,0.0,1.0,0.0,1.0,1,44.55,343.45,No,0,66,5489,False,True,False,False,True,False,False,True,False
0,0,1,0,71,1,1.0,0.0,1.0,0.0,1.0,1.0,1,104.1,7412.25,No,0,45,4695,True,False,True,False,False,True,False,False,True
0,0,1,1,43,1,0.0,0.0,1.0,0.0,0.0,1.0,1,92.55,4039.0,No,0,37,3853,False,False,False,False,False,True,False,False,True
1,1,0,0,29,1,0.0,1.0,1.0,0.0,1.0,1.0,1,101.45,2948.6,No,0,76,5285,False,False,False,False,False,True,False,False,False
1,0,1,1,65,1,1.0,1.0,1.0,1.0,0.0,0.0,0,94.55,6078.75,No,0,36,4603,False,True,True,False,False,True,False,False,True
1,0,0,0,35,1,0.0,0.0,1.0,1.0,1.0,0.0,0,95.5,3418.2,No,0,27,3715,False,False,False,True,False,True,False,False,True
1,0,0,0,64,1,1.0,1.0,0.0,0.0,1.0,1.0,1,100.3,6603.8,No,0,77,4986,True,False,True,False,False,True,False,False,False
0,0,1,0,58,0,0.0,0.0,1.0,1.0,1.0,1.0,1,55.5,3166.9,No,0,69,4080,False,True,True,False,False,False,False,True,False
0,1,0,0,18,1,0.0,1.0,0.0,0.0,0.0,0.0,1,49.85,865.75,No,0,71,3283,False,False,True,False,False,False,False,False,False
1,0,1,1,67,1,0.0,1.0,0.0,0.0,0.0,1.0,1,89.55,6373.1,No,0,45,6111,False,False,False,False,False,True,False,False,True
1,0,1,1,63,1,,,,,,,1,19.15,1177.05,No,0,38,6373,False,True,False,False,True,False,True,False,False
0,0,1,0,60,1,0.0,1.0,0.0,0.0,1.0,1.0,1,99.8,5985.75,No,0,38,6213,False,False,False,True,False,True,False,False,True
0,0,1,1,70,1,1.0,1.0,1.0,1.0,1.0,1.0,1,113.05,7869.05,No,0,54,4203,False,True,True,False,False,True,False,False,True
0,0,0,0,48,1,,,,,,,0,19.95,936.7,No,0,21,3396,True,False,False,False,True,False,True,False,False
1,0,1,0,12,1,0.0,0.0,1.0,1.0,1.0,1.0,1,74.15,741.4,No,0,52,5426,False,False,False,True,False,False,False,False,False
1,1,1,0,71,1,1.0,1.0,1.0,1.0,0.0,0.0,1,92.0,6585.2,No,0,66,4322,True,False,False,True,False,True,False,False,True
1,1,0,0,44,1,0.0,0.0,1.0,0.0,0.0,0.0,0,73.85,3122.4,No,0,48,4374,False,False,False,True,False,True,False,False,False
1,0,1,1,45,1,,,,,,,0,24.45,1088.25,No,0,57,3586,False,True,False,False,True,False,True,False,True
0,0,0,0,23,1,,,,,,,0,24.8,615.35,No,0,46,4402,True,False,True,False,False,False,True,False,True
0,0,1,0,43,1,0.0,0.0,0.0,1.0,1.0,0.0,1,64.85,2908.2,No,0,72,4000,True,False,False,False,False,False,False,False,True
1,0,0,0,35,1,,,,,,,0,20.75,739.9,No,0,75,5876,False,False,False,False,False,False,True,False,False
1,0,1,0,9,1,1.0,1.0,0.0,1.0,1.0,0.0,1,68.95,593.85,No,0,29,2452,False,False,False,False,True,False,False,False,False
0,1,1,0,65,1,1.0,1.0,1.0,0.0,1.0,1.0,1,109.4,7227.45,No,0,39,4452,False,False,True,False,False,True,False,False,True
1,0,0,0,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,1291.35,No,0,51,5428,False,False,False,False,True,False,False,False,True
0,0,0,0,40,1,0.0,0.0,1.0,0.0,0.0,0.0,1,50.25,2023.55,No,0,25,2449,True,False,False,False,True,False,False,False,False
1,0,1,0,8,1,,,,,,,0,19.9,153.95,No,0,29,3152,True,False,True,False,False,False,True,False,False
0,1,1,0,58,1,0.0,1.0,0.0,0.0,1.0,1.0,1,97.8,5458.8,No,0,23,6019,True,False,False,False,False,True,False,False,True
0,0,1,1,52,1,1.0,0.0,1.0,0.0,1.0,1.0,0,100.3,5244.45,No,0,29,4811,True,False,False,True,False,True,False,False,False
1,0,1,0,3,1,0.0,0.0,1.0,1.0,0.0,0.0,1,55.8,154.55,No,0,48,2662,False,False,False,False,True,False,False,False,False
1,0,0,1,41,1,1.0,1.0,1.0,1.0,1.0,1.0,1,111.15,4507.15,No,0,32,5038,False,True,False,True,False,True,False,False,False
1,0,0,0,20,1,0.0,0.0,0.0,1.0,1.0,1.0,1,98.55,2031.95,No,0,42,3300,False,False,False,False,True,True,False,False,True
1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,50.05,50.05,No,0,61,5523,False,False,False,True,False,False,False,False,True
1,0,0,0,23,1,,,,,,,0,20.85,473.9,No,0,53,4263,False,False,False,True,False,False,True,False,False
0,1,0,0,6,1,,,,,,,0,19.5,106.8,No,0,77,3288,False,False,False,False,False,False,True,False,False
1,0,1,1,8,1,,,,,,,1,19.35,152.6,No,0,58,5416,False,False,False,False,True,False,True,False,False
1,0,0,0,18,1,1.0,0.0,1.0,0.0,1.0,0.0,0,69.5,1199.4,No,0,24,4466,False,False,False,False,True,False,False,False,True
1,1,0,0,52,0,1.0,0.0,0.0,0.0,1.0,1.0,1,48.8,2555.05,No,0,67,4865,False,False,True,False,False,False,False,True,False
1,0,0,0,31,1,0.0,1.0,0.0,0.0,1.0,1.0,1,94.5,2979.2,No,0,42,3949,False,False,False,True,False,True,False,False,False
1,0,1,1,29,1,,,,,,,1,20.65,654.85,No,0,72,4667,False,False,False,False,True,False,True,False,False
0,0,1,0,36,1,1.0,1.0,1.0,1.0,0.0,1.0,1,106.05,3834.4,No,0,25,4505,False,True,True,False,False,True,False,False,True
1,0,1,0,42,1,0.0,0.0,1.0,1.0,1.0,1.0,1,108.3,4586.15,No,0,63,5106,True,False,False,True,False,True,False,False,True
0,0,0,0,60,1,0.0,1.0,1.0,0.0,1.0,1.0,1,99.65,5941.05,No,0,41,4616,False,True,False,True,False,True,False,False,False
1,0,1,0,22,1,1.0,0.0,0.0,1.0,1.0,0.0,0,95.9,2234.95,No,0,56,3207,False,False,True,False,False,True,False,False,True
1,0,1,0,36,1,,,,,,,0,20.0,666.75,No,0,60,4175,True,False,False,False,True,False,True,False,False
1,0,0,0,9,1,1.0,0.0,0.0,1.0,0.0,1.0,0,64.95,547.8,No,0,66,3013,False,False,False,False,True,False,False,False,False
1,0,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,74.6,74.6,No,0,22,5494,False,False,True,False,False,True,False,False,False
1,0,1,1,12,1,1.0,0.0,0.0,0.0,0.0,0.0,1,49.2,571.15,No,0,37,3582,False,False,False,True,False,False,False,False,False
0,0,0,0,23,1,0.0,0.0,0.0,1.0,1.0,1.0,1,73.75,1756.6,No,0,28,3483,True,False,False,False,True,False,False,False,True
1,0,0,0,62,1,1.0,1.0,0.0,0.0,0.0,1.0,1,92.3,5731.45,No,0,58,6468,True,False,False,False,False,True,False,False,True
0,0,0,0,8,1,,,,,,,0,19.2,156.85,No,0,42,2879,False,False,False,False,True,False,True,False,False
1,0,1,0,31,1,0.0,0.0,1.0,0.0,1.0,0.0,0,88.65,2683.2,No,0,48,4821,False,False,True,False,False,True,False,False,True
1,0,1,1,45,1,0.0,1.0,1.0,0.0,0.0,1.0,1,95.95,4456.65,No,0,63,5322,False,False,False,False,False,True,False,False,True
0,1,1,0,69,1,0.0,1.0,0.0,1.0,1.0,1.0,0,105.4,6998.95,No,0,45,5467,False,True,True,False,False,True,False,False,True
1,0,0,0,2,1,,,,,,,0,20.25,36.8,No,0,59,5736,False,False,False,False,True,False,True,False,False
0,0,0,0,44,0,0.0,0.0,1.0,0.0,1.0,1.0,1,49.05,2265.0,No,0,68,3910,True,False,False,True,False,False,False,True,False
1,0,0,0,39,0,0.0,0.0,1.0,1.0,0.0,0.0,0,35.55,1309.15,No,0,76,3752,True,False,False,False,True,False,False,True,False
1,0,1,0,72,0,1.0,1.0,1.0,1.0,1.0,1.0,1,65.1,4754.3,No,0,30,4969,False,True,True,False,False,False,False,True,False
0,1,0,0,13,1,0.0,0.0,1.0,0.0,1.0,1.0,1,96.85,1235.55,No,0,28,3098,False,False,False,True,False,True,False,False,False
0,0,1,0,51,1,1.0,1.0,0.0,1.0,0.0,1.0,1,69.75,3562.5,No,0,50,5628,True,False,True,False,False,False,False,False,False
0,1,1,0,71,1,0.0,1.0,1.0,0.0,1.0,1.0,1,99.2,7213.75,No,0,23,4951,False,True,False,True,False,True,False,False,False
0,0,0,0,56,1,0.0,1.0,1.0,0.0,1.0,1.0,1,106.8,5914.4,No,0,49,6161,True,False,False,True,False,True,False,False,True
1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0,51.25,51.25,No,0,57,4483,False,False,False,False,True,False,False,False,False
0,0,1,0,23,1,1.0,1.0,0.0,1.0,0.0,0.0,1,57.75,1282.85,No,0,22,3794,True,False,False,False,True,False,False,False,False
0,1,1,0,66,1,0.0,1.0,1.0,0.0,1.0,0.0,1,70.85,4738.85,No,0,37,5572,True,False,False,False,False,False,False,False,True
0,0,0,0,1,1,,,,,,,0,19.55,19.55,No,0,31,5750,False,False,False,False,True,False,True,False,False
1,0,0,0,11,1,1.0,0.0,1.0,0.0,0.0,0.0,1,79.5,795.65,No,0,57,2278,False,False,False,False,False,True,False,False,False
0,0,1,1,52,1,1.0,1.0,1.0,0.0,0.0,1.0,0,98.15,4993.4,No,0,48,5123,False,False,False,False,False,True,False,False,True
1,0,0,0,3,1,,,,,,,1,20.25,61.45,No,0,42,4050,False,False,False,True,False,False,True,False,False
0,0,1,1,51,1,1.0,1.0,0.0,0.0,0.0,0.0,1,79.15,4018.55,No,0,64,6321,False,False,False,False,False,True,False,False,False
1,1,1,0,64,1,0.0,1.0,1.0,0.0,0.0,1.0,1,94.25,6081.4,No,0,63,6020,False,False,False,True,False,True,False,False,True
0,0,0,0,37,0,0.0,0.0,1.0,0.0,0.0,1.0,1,40.2,1478.85,No,0,20,5924,False,False,True,False,False,False,False,True,False
1,0,0,0,13,1,,,,,,,0,19.95,243.65,No,0,63,2884,False,True,False,False,True,False,True,False,False
1,0,1,0,49,1,1.0,0.0,0.0,0.0,0.0,0.0,1,55.35,2633.95,No,0,26,5601,True,False,False,True,False,False,False,False,True
0,1,0,0,45,1,0.0,0.0,1.0,0.0,1.0,1.0,1,102.15,4735.35,No,0,69,5391,True,False,False,False,False,True,False,False,True
0,0,0,0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,1,71.1,1247.75,No,0,28,4911,False,False,False,True,False,True,False,False,False
1,0,1,0,68,0,1.0,0.0,1.0,0.0,1.0,1.0,1,54.1,3794.5,No,0,30,4601,False,True,False,False,False,False,False,True,False
1,0,0,0,54,1,,,,,,,0,19.65,1008.7,No,0,70,5708,False,True,True,False,False,False,True,False,False
0,1,1,1,23,1,0.0,1.0,1.0,0.0,0.0,1.0,1,88.45,2130.55,No,0,70,3937,False,False,False,False,False,True,False,False,False
1,0,1,0,71,1,1.0,1.0,1.0,1.0,0.0,1.0,0,80.4,5727.15,No,0,20,5228,False,True,True,False,False,False,False,False,True
0,0,1,1,67,1,,,,,,,1,19.25,1372.9,No,0,61,5154,False,True,False,False,False,False,True,False,False
0,0,1,1,14,1,0.0,0.0,0.0,0.0,1.0,0.0,1,84.8,1203.9,No,0,80,2452,False,False,False,True,False,True,False,False,True
0,0,0,1,63,1,,,,,,,0,19.5,1215.1,No,0,44,4370,False,True,True,False,False,False,True,False,False
0,0,0,0,41,1,0.0,0.0,1.0,1.0,0.0,1.0,1,68.6,2877.05,No,0,34,4572,True,False,False,True,False,False,False,False,True
0,0,1,0,17,1,0.0,0.0,0.0,0.0,1.0,1.0,0,92.6,1579.7,No,0,32,4756,False,False,False,True,False,True,False,False,True
1,0,1,0,56,1,1.0,0.0,0.0,0.0,1.0,1.0,1,100.55,5514.95,No,0,61,4847,True,False,False,True,False,True,False,False,True
0,0,0,0,5,1,,,,,,,0,20.55,96.1,No,0,23,5967,False,False,True,False,False,False,True,False,False
0,0,1,0,3,1,,,,,,,1,19.6,55.25,No,0,29,2941,False,False,False,False,True,False,True,False,False
1,0,0,0,37,1,1.0,1.0,1.0,1.0,0.0,0.0,0,67.45,2443.3,No,0,37,5042,True,False,False,True,False,False,False,False,True
1,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0,43.55,335.4,No,0,60,3266,False,False,False,False,True,False,False,False,False
0,0,0,0,63,1,0.0,1.0,1.0,1.0,1.0,1.0,1,109.85,7002.95,No,0,66,5775,False,False,True,False,False,True,False,False,True
0,0,1,1,7,1,,,,,,,0,20.65,158.95,No,0,74,4058,False,False,False,False,True,False,True,False,False
0,0,0,0,3,1,0.0,1.0,0.0,0.0,1.0,1.0,0,95.4,293.15,No,0,70,2813,False,False,False,True,False,True,False,False,False
1,0,1,1,72,1,,,,,,,0,21.0,1493.75,No,0,71,4974,False,True,False,False,False,False,True,False,False
0,0,0,0,19,1,0.0,0.0,0.0,0.0,0.0,1.0,1,56.2,1093.4,No,0,38,3384,False,False,False,True,False,False,False,False,False
0,0,1,0,59,1,,,,,,,0,18.4,1057.85,No,0,20,4375,False,True,False,False,False,False,True,False,False
0,0,1,1,35,1,,,,,,,1,25.75,882.55,No,0,49,4194,False,False,False,True,False,False,True,False,True
1,0,0,0,14,1,,,,,,,0,19.6,300.4,No,0,40,2847,False,False,True,False,False,False,True,False,False
0,0,1,1,69,1,,,,,,,0,19.8,1436.95,No,0,36,5423,False,True,True,False,False,False,True,False,False
1,1,1,0,7,1,1.0,1.0,0.0,1.0,0.0,0.0,0,64.2,475.0,No,0,74,5116,False,False,False,True,False,False,False,False,True
1,0,1,0,69,1,1.0,1.0,1.0,1.0,1.0,0.0,1,75.75,5388.15,No,0,75,5839,False,True,False,False,False,False,False,False,False
0,0,1,0,72,1,0.0,1.0,0.0,1.0,1.0,1.0,1,78.95,5730.15,No,0,76,5050,False,True,False,True,False,False,False,False,True
0,0,1,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0,50.3,217.1,No,0,73,3147,False,False,False,True,False,False,False,False,False
1,0,1,1,63,1,0.0,1.0,1.0,0.0,0.0,0.0,1,80.3,4896.35,No,0,66,5157,False,False,True,False,False,True,False,False,False
1,0,0,0,72,1,,,,,,,0,19.85,1434.1,No,0,22,4790,False,True,False,False,False,False,True,False,False
0,0,0,0,46,1,,,,,,,1,21.1,937.1,No,0,37,4791,False,True,False,True,False,False,True,False,False
1,0,1,0,30,1,0.0,0.0,1.0,0.0,0.0,0.0,1,50.0,1474.9,No,0,29,4715,False,False,False,False,True,False,False,False,False
1,0,0,0,63,1,0.0,1.0,1.0,0.0,1.0,1.0,1,104.75,6536.5,No,0,30,5882,False,True,False,False,False,True,False,False,True
0,0,0,0,60,1,,,,,,,0,19.85,1128.1,No,0,58,6213,False,True,False,False,False,False,True,False,False
1,0,1,1,25,1,0.0,0.0,0.0,1.0,1.0,0.0,0,85.9,2199.05,No,0,79,3153,False,False,False,True,False,True,False,False,False
1,1,1,0,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1,80.8,457.1,No,0,68,5611,False,False,False,True,False,True,False,False,True
1,0,0,0,22,1,,,,,,,0,25.25,566.5,No,0,61,3403,False,True,False,False,True,False,True,False,True
0,0,1,0,31,1,0.0,1.0,0.0,1.0,1.0,1.0,0,80.55,2471.6,No,0,24,3491,False,True,False,False,False,False,False,False,True
0,0,1,1,39,1,0.0,0.0,1.0,1.0,0.0,0.0,1,81.5,3107.3,No,0,25,2042,False,False,False,False,False,True,False,False,False
1,0,0,0,26,1,,,,,,,0,20.9,518.3,No,0,51,5895,False,False,False,False,True,False,True,False,False
1,0,0,0,12,1,1.0,1.0,0.0,1.0,0.0,0.0,1,67.25,832.3,No,0,56,4334,False,False,False,True,False,False,False,False,True
0,0,0,0,2,1,,,,,,,0,20.35,45.3,No,0,61,5994,False,False,False,False,True,False,True,False,False
1,0,0,0,39,0,1.0,0.0,0.0,1.0,1.0,0.0,0,45.05,1790.6,No,0,61,4003,True,False,False,False,False,False,False,True,False
0,0,1,1,7,0,1.0,0.0,0.0,1.0,0.0,0.0,0,34.65,246.6,No,0,45,5996,False,False,False,False,True,False,False,True,False
1,1,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,69.35,261.65,No,0,26,4140,False,False,False,True,False,True,False,False,False
0,0,0,0,55,1,0.0,1.0,1.0,0.0,0.0,0.0,1,81.55,4509.5,No,0,80,5167,False,False,False,True,False,True,False,False,False
1,0,1,0,72,1,0.0,1.0,1.0,0.0,1.0,1.0,1,75.4,5480.25,No,0,35,4171,False,True,False,False,False,False,False,False,False
0,0,1,0,10,1,0.0,0.0,1.0,0.0,1.0,1.0,1,67.8,653.15,No,0,79,2709,False,False,True,False,False,False,False,False,False
1,1,0,0,11,1,0.0,1.0,1.0,1.0,1.0,1.0,1,111.4,1183.05,No,0,28,3175,False,False,False,True,False,True,False,False,True
0,0,1,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0,46.3,639.45,No,0,68,3103,False,False,False,True,False,False,False,False,False
0,0,1,1,23,1,,,,,,,0,20.4,478.75,No,0,33,4698,False,True,False,False,False,False,True,False,False
1,0,0,1,1,1,,,,,,,0,20.05,20.05,No,0,27,4221,False,False,False,False,True,False,True,False,False
1,0,1,1,47,1,1.0,1.0,1.0,0.0,0.0,1.0,1,96.1,4391.45,No,0,68,5793,True,False,False,True,False,True,False,False,False
0,0,0,0,15,1,,,,,,,0,19.65,270.6,No,0,34,4818,True,False,False,False,True,False,True,False,False
0,1,1,0,68,1,0.0,1.0,1.0,1.0,0.0,0.0,1,60.65,3975.9,No,0,24,6418,True,False,False,False,False,False,False,False,False
0,1,1,0,21,1,0.0,1.0,1.0,0.0,0.0,1.0,0,71.7,1497.05,No,0,38,2784,True,False,False,False,False,False,False,False,True
1,0,0,0,21,0,0.0,1.0,0.0,1.0,0.0,0.0,1,36.0,780.15,No,0,64,3378,False,False,False,False,True,False,False,True,False
0,0,1,0,56,1,1.0,0.0,0.0,0.0,1.0,0.0,0,65.2,3512.15,No,0,26,4775,True,False,False,False,False,False,False,False,True
0,0,1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1,48.95,273.25,No,0,30,3061,False,False,True,False,False,False,False,False,True
0,1,0,0,65,0,0.0,1.0,1.0,0.0,1.0,1.0,1,53.5,3517.9,No,0,76,5693,False,True,False,False,False,False,False,True,False
1,0,1,0,42,1,1.0,0.0,0.0,1.0,1.0,1.0,0,80.45,3375.9,No,0,62,4397,True,False,True,False,False,False,False,False,True
0,0,1,1,68,1,1.0,0.0,1.0,1.0,1.0,1.0,1,109.05,7508.55,No,0,80,6391,False,True,False,False,False,True,False,False,True
1,0,1,1,48,1,,,,,,,0,26.3,1245.05,No,0,72,2111,False,True,False,False,False,False,True,False,True
0,1,0,0,50,1,0.0,1.0,0.0,1.0,1.0,1.0,1,106.8,5347.95,No,0,59,5746,True,False,False,True,False,True,False,False,True
0,1,0,0,7,1,0.0,1.0,1.0,0.0,1.0,0.0,1,64.95,493.65,No,0,37,4615,False,False,False,True,False,False,False,False,False
0,0,1,1,63,1,,,,,,,0,19.35,1263.85,No,0,23,4566,False,True,False,True,False,False,True,False,False
1,0,0,0,17,1,,,,,,,0,21.1,385.55,No,0,78,2842,False,False,True,False,False,False,True,False,False
1,0,1,1,4,1,,,,,,,0,18.85,84.2,No,0,63,5279,False,False,False,False,True,False,True,False,False
0,0,0,1,62,1,,,,,,,0,26.0,1638.7,No,0,46,4535,False,True,False,False,False,False,True,False,True
0,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.35,120.25,No,0,39,4917,False,False,False,True,False,True,False,False,False
1,0,1,0,48,1,1.0,1.0,1.0,0.0,1.0,0.0,1,96.9,4473.45,No,0,38,2613,False,True,False,False,False,True,False,False,True
1,0,1,0,27,1,,,,,,,0,19.55,520.55,No,0,44,4430,False,True,False,False,False,False,True,False,False
0,0,1,0,70,1,0.0,1.0,1.0,1.0,1.0,1.0,1,80.4,5717.85,No,0,28,6367,False,True,False,False,False,False,False,False,False
1,0,1,0,46,1,0.0,1.0,1.0,0.0,1.0,0.0,1,94.65,4312.5,No,0,79,4120,True,False,False,True,False,True,False,False,True
1,0,1,1,69,1,0.0,1.0,1.0,0.0,1.0,0.0,0,95.75,6511.25,No,0,74,5561,True,False,True,False,False,True,False,False,True
1,0,0,0,65,1,,,,,,,1,19.55,1218.65,No,0,76,4309,False,True,True,False,False,False,True,False,False
1,1,1,1,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1,104.1,7447.7,No,0,54,5092,False,True,True,False,False,True,False,False,False
1,0,0,0,17,1,,,,,,,1,20.1,279.5,No,0,51,2185,True,False,False,False,True,False,True,False,False
1,0,1,0,51,1,1.0,0.0,1.0,1.0,1.0,1.0,1,111.55,5720.35,No,0,35,4053,True,False,False,True,False,True,False,False,True
1,0,1,0,51,1,1.0,1.0,0.0,1.0,0.0,0.0,0,60.5,3121.45,No,0,75,4994,False,True,True,False,False,False,False,False,False
0,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1,90.95,6468.6,No,0,54,6091,False,True,False,False,False,False,False,False,True
1,0,0,0,34,1,,,,,,,0,19.7,675.6,No,0,73,4136,False,False,False,False,True,False,True,False,False
1,0,1,0,67,0,1.0,1.0,0.0,1.0,0.0,1.0,1,50.95,3521.7,No,0,77,6395,False,True,False,False,False,False,False,True,False
0,0,1,0,49,1,,,,,,,1,20.05,923.1,No,0,72,5579,True,False,False,False,False,False,True,False,False
1,0,1,1,53,1,,,,,,,1,19.4,1110.35,No,0,73,4497,False,True,False,False,True,False,True,False,False
1,0,0,0,27,1,0.0,0.0,1.0,1.0,0.0,0.0,0,59.45,1611.65,No,0,23,4818,False,False,False,True,False,False,False,False,True
1,0,0,0,69,1,1.0,1.0,1.0,1.0,0.0,1.0,1,81.5,5553.25,No,0,45,5286,False,True,True,False,False,False,False,False,True
0,0,1,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0,29.05,44.75,No,0,22,4998,False,False,False,False,False,False,False,True,False
0,0,1,0,46,1,1.0,1.0,0.0,1.0,0.0,1.0,0,70.6,3231.05,No,0,52,5433,True,False,False,False,True,False,False,False,False
0,0,0,0,54,1,0.0,1.0,0.0,0.0,1.0,1.0,1,97.2,5129.45,No,0,55,4971,False,True,False,False,False,True,False,False,True
1,0,0,0,20,1,1.0,0.0,0.0,1.0,0.0,0.0,0,59.2,1191.2,No,0,58,5924,False,False,False,False,False,False,False,False,True
1,0,0,0,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1,75.9,866.4,No,0,70,4278,False,False,False,False,True,True,False,False,False
0,1,1,0,30,1,0.0,1.0,0.0,0.0,1.0,0.0,1,90.05,2627.2,No,0,39,3792,False,False,False,True,False,True,False,False,True
1,0,1,0,68,1,1.0,1.0,1.0,0.0,0.0,1.0,0,70.95,4741.45,No,0,43,5036,False,True,False,False,False,False,False,False,False
1,1,1,0,38,1,0.0,1.0,1.0,0.0,1.0,1.0,1,102.6,4009.2,No,0,40,5469,False,False,False,True,False,True,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,43.8,43.8,No,0,31,4633,False,False,False,True,False,False,False,False,False
1,0,1,0,63,0,1.0,1.0,1.0,0.0,1.0,1.0,0,59.0,3707.6,No,0,20,5639,False,True,False,True,False,False,False,True,False
0,0,0,0,3,1,0.0,0.0,1.0,0.0,1.0,1.0,1,69.95,220.45,No,0,67,2754,True,False,False,True,False,False,False,False,False
0,0,0,0,48,1,,,,,,,0,24.35,1133.7,No,0,70,4200,True,False,False,False,False,False,True,False,True
1,0,0,0,66,0,0.0,0.0,0.0,1.0,0.0,0.0,0,29.45,1983.15,No,0,55,5112,True,False,True,False,False,False,False,True,False
